   811	A
   812	A
   813	A
   814	A
   815	B
   816	A
   817	A
   818	B
   819	A
   820	A
   821	B
   822	A
   823	A
   824	A
   825	B
   826	B
   827	B
   828	B
   829	A
   830	B
   831	B
   832	B
   833	B
   834	B
   835	B
   836	B
   837	B
   838	B
   839	B
   840	B
   841	B
   842	B
   843	B
   844	B
   845	B
   846	B
   847	B
   848	B
   849	B
   850	B
   851	B
   852	B
   853	B
   854	B
   855	B
   856	B
   857	B
   858	B
   859	B
   860	A
   861	A
   862	A
   863	A
   864	B
   865	B
   866	B
   867	B
   868	B
   869	B
   870	B
   871	B
   872	B
   873	B
   874	B
   875	B
   876	B
   877	B
   878	B
   879	B
   880	B
   881	A
   882	A
   883	A
   884	A
   885	A
   886	A
   887	A
   888	A
   889	A
   890	A
   891	A
   892	A
   893	A
   894	A
   895	A
   896	A
   897	A
   898	A
   899	A
   900	A
   901	A
   902	A
   903	A
   904	A
   905	A
   906	A
   907	A
   908	A
   909	A
   910	A
   911	A
   912	A
   913	A
   914	A
   915	A
   916	A
   917	A
   918	A
   919	A
   920	B
   921	B
   922	B
   923	B
   924	B
   925	B
   926	B
   927	A
   928	A
   929	A
   930	A
   931	A
   932	A
   933	B
   934	B
   935	A
   936	A
   937	A
   938	A
   939	A
   940	A
   941	A
   942	A
   943	A
   944	A
   945	A
   946	A
   947	A
   948	A
   949	A
   950	A
   951	A
   952	A
   953	A
   954	A
   955	A
   956	A
   957	A
   958	B
   959	B
   960	B
   961	A
   962	A
   963	A
   964	A
   965	B
   966	B
   967	B
   968	B
   969	B
   970	A
   971	A
   972	A
   973	A
   974	A
   975	A
   976	A
   977	A
   978	A
   979	A
   980	A
   981	A
   982	A
   983	A
   984	A
   985	A
   986	A
   987	A
   988	A
   989	A
   990	A
   991	A
   992	A
   993	A
   994	A
   995	A
   996	A
   997	A
   998	A
   999	A
  1000	A
  1001	A
  1002	A
  1003	A
  1004	B
  1005	B
  1006	B
  1007	B
  1008	B
  1009	B
  1010	B
  1011	B
  1012	A
  1013	A
  1014	A
  1015	A
  1016	A
  1017	A
  1018	A
  1019	A
  1020	A
  1021	A
  1022	A
  1023	A
  1024	A
  1025	A
  1026	A
  1027	A
  1028	A
  1029	A
  1030	A
  1031	A
  1032	A
  1033	A
  1034	A
  1035	A
  1036	A
  1037	A
  1038	A
  1039	A
  1040	A
  1041	A
  1042	A
  1043	A
  1044	A
  1045	A
  1046	A
  1047	A
  1048	A
  1049	A
  1050	A
  1051	A
  1052	A
  1053	A
  1054	A
  1055	A
  1056	A
  1057	A
  1058	A
  1059	A
  1060	A
  1061	A
  1062	A
  1063	B
  1064	B
  1065	B
  1066	B
  1067	B
  1068	B
  1069	B
  1070	B
  1071	B
  1072	B
  1073	B
  1074	B
  1075	B
  1076	B
  1077	B
  1078	B
  1079	B
  1080	B
  1081	B
  1082	B
  1083	B
  1084	B
  1085	B
  1086	B
  1087	A
  1088	B
  1089	B
  1090	B
  1091	B
  1092	B
  1093	B
  1094	B
  1095	B
  1096	B
  1097	B
  1098	A
  1099	B
  1100	B
  1101	B
  1102	B
  1103	B
  1104	B
  1105	B
  1106	B
  1107	B
  1108	B
  1109	B
  1110	B
  1111	B
  1112	B
  1113	B
  1114	B
  1115	B
  1116	B
  1117	A
  1118	A
  1119	A
  1120	A
  1121	A
  1122	A
  1123	A
  1124	A
  1125	A
  1126	A
  1127	A
  1128	A
  1129	B
  1130	B
  1131	B
  1132	B
  1133	B
  1134	B
  1135	B
  1136	B
  1137	B
  1138	B
  1139	B
  1140	A
  1141	B
  1142	A
  1143	A
  1144	A
  1145	A
  1146	B
  1147	B
  1148	B
  1149	B
  1150	B
  1151	B
  1152	B
  1153	B
  1154	B
  1155	A
  1156	A
  1157	A
  1158	A
  1159	A
  1160	A
  1161	A
  1162	A
  1163	A
  1164	B
  1165	B
  1166	A
  1167	A
  1168	A
  1169	B
  1170	B
  1171	B
  1172	B
  1173	B
  1174	B
  1175	B
  1176	B
  1177	B
  1178	B
  1179	B
  1180	B
  1181	B
  1182	B
  1183	B
  1184	B
  1185	B
  1186	B
  1187	B
  1188	B
  1189	B
  1190	B
  1191	A
  1192	A
  1193	A
  1194	A
  1195	A
  1196	B
  1197	B
  1198	A
  1199	A
  1200	B
  1201	A
  1202	A
  1203	B
  1204	A
  1205	A
  1206	A
  1207	A
  1208	A
  1209	A
  1210	A
  1211	A
  1212	A
  1213	A
  1214	A
  1215	A
  1216	A
  1217	A
  1218	A
  1219	B
  1220	A
  1221	B
  1222	B
  1223	B
  1224	B
  1225	B
  1226	A
  1227	A
  1228	B
  1229	B
  1230	B
  1231	B
  1232	B
  1233	B
  1234	B
  1235	B
  1236	A
  1237	A
  1238	A
  1239	A
  1240	A
  1241	A
  1242	A
  1243	A
  1244	A
  1245	A
  1246	A
  1247	A
  1248	A
  1249	A
  1250	A
  1251	A
  1252	A
  1253	A
  1254	A
  1255	A
  1256	A
  1257	A
  1258	A
  1259	A
  1260	A
  1261	A
  1262	A
  1263	A
  1264	A
  1265	A
  1266	A
  1267	A
  1268	A
  1269	A
  1270	B
  1271	B
  1272	B
  1273	B
  1274	A
  1275	A
  1276	A
  1277	B
  1278	B
  1279	B
  1280	B
  1281	B
  1282	B
  1283	B
  1284	B
  1285	B
  1286	B
  1287	B
  1288	B
  1289	B
  1290	B
  1291	B
  1292	B
  1293	B
  1294	B
  1295	B
  1296	B
  1297	B
  1298	B
  1299	A
  1300	A
  1301	B
  1302	B
  1303	B
  1304	B
  1305	B
  1306	B
  1307	B
  1308	B
  1309	B
  1310	B
  1311	B
  1312	B
  1313	B
  1314	B
  1315	B
  1316	B
  1317	B
  1318	B
  1319	B
  1320	A
  1321	B
  1322	B
  1323	B
  1324	B
  1325	B
  1326	B
  1327	B
  1328	B
  1329	B
  1330	B
  1331	B
  1332	B
  1333	B
  1334	B
  1335	B
  1336	B
  1337	B
  1338	A
  1339	B
  1340	B
  1341	A
  1342	A
  1343	A
  1344	A
  1345	A
  1346	B
  1347	B
  1348	B
  1349	B
  1350	B
  1351	A
  1352	A
  1353	A
  1354	A
  1355	B
  1356	B
